idDatosDiezminutales,wtg_Idn,Naerogenerador,dtFecha,dPotTotal,dPotReact,dVelVientoF1sg,dCosPhi,dTempGen,dPosNacelle,ET_Availability2Avg,dTempAmbiente,dDirViento,dVelGenerador,dPresGH,dPitch
14969409,SL01,1,5/22/2023 20:30,7.4183,-21.7217,2.4523,0.6509,76.5171,347.1875,100,28.8043,0.467,1216.2412,189.2388,2.7397
14969410,SL01,1,5/22/2023 20:40,-9.4303,-9.7621,1.8243,0.6945,73.4159,347.1875,100,28.5867,349.5368,1082.9101,189.1081,2.893
14969411,SL01,1,5/22/2023 20:50,-1.0758,-15.9312,2.2787,0.6393,70.2295,347.1875,100,28.4849,8.7658,1154.8166,189.0594,2.827
14969412,SL01,1,5/22/2023 21:00,58.037,-55.0698,3.7893,0.7184,71.9335,359.257,100,28.4812,5.9773,1259.857,189.3015,2.184
14969413,SL01,1,5/22/2023 21:10,41.6264,-55.5338,3.538,0.5601,74.1099,13.75,100,28.4441,5.3082,1259.9711,189.5738,2.3353
14969570,SL01,1,5/22/2023 21:20,37.3091,-50.6744,3.3647,0.5611,75.5821,13.75,100,28.4138,3.4407,1259.9627,189.5663,2.4603
14969571,SL01,1,5/22/2023 21:30,61.8196,-53.7394,3.9263,0.7465,76.7243,14.373,100,28.4445,3.8732,1259.9942,189.5837,2.0463
14969572,SL01,1,5/22/2023 21:40,51.023,-59.0592,3.8833,0.5771,77.6602,24.375,100,28.6447,358.6219,1259.9338,189.4913,2.0113
14969573,SL01,1,5/22/2023 21:50,-10.045,-10.4654,2.3343,0.6963,77.5681,24.375,100,28.6641,357.8717,1212.7655,189.226,2.8663
14969574,SL01,1,5/22/2023 22:00,-9.4237,-9.7025,2.2843,0.6943,73.4112,24.375,100,28.9482,14.6071,1196.8704,189.4241,2.8937
14969575,SL01,1,5/22/2023 22:10,-7.1137,-6.4306,1.861,0.7311,70.2631,24.375,100,29.0562,4.1984,1103.1658,189.0173,3.029
14969732,SL01,1,5/22/2023 22:20,-8.0229,33.2717,1.1397,0.4197,68.8633,24.375,100,29.1652,354.2678,851.6493,189.3183,2.9
14969733,SL01,1,5/22/2023 22:30,-8.7496,70.8506,0.8583,0.1213,68.1152,24.375,100,29.2721,0.4826,288.4269,189.1692,22.1369
14969734,SL01,1,5/22/2023 22:40,-8.3825,70.8573,0.7547,0.1162,67.999,24.375,100,29.299,12.6066,17.6309,189.4326,39.2
14969735,SL01,1,5/22/2023 22:50,-8.3414,70.9738,1.319,0.1171,67.8693,24.375,100,29.4435,39.2438,42.6827,188.726,39.133
14969736,SL01,1,5/22/2023 23:00,-8.3742,69.7402,0.7,0.119,67.7055,24.375,100,29.3646,38.2252,18.1538,189.6814,39.2
14969737,SL01,1,5/22/2023 23:10,-8.736,68.5375,0.7037,0.1266,67.5559,24.375,100,29.2477,45.9523,-0.0217,188.8653,39.9702
14969894,SL01,1,5/22/2023 23:20,-8.5238,67.4431,1.543,0.1248,67.411,24.375,100,29.111,84.8181,0.2944,189.7023,45.0925
14969895,SL01,1,5/22/2023 23:30,49.616,-2.3125,4.922,0.5261,67.7025,140.2169,100,28.1802,33.8171,715.5683,189.4858,27.1311
14969896,SL01,1,5/22/2023 23:40,157.6798,-48.4023,4.63,0.9259,70.7727,169.2187,100,28.2042,3.2886,1272.5078,189.6014,0.939
14969897,SL01,1,5/22/2023 23:50,178.6763,-43.1977,4.8883,0.9658,73.1482,175.523,100,28.0552,2.4773,1264.1379,190.1077,0.46
14969898,SL01,1,5/23/2023 0:00,333.8602,-33.1188,5.959,0.9921,74.9528,177.0312,100,27.9723,0.7182,1459.7545,190.1528,-0.0954
14969899,SL01,1,5/23/2023 0:10,251.7935,-25.6956,5.3587,0.9913,76.364,172.9313,100,27.8611,357.9261,1342.278,190.0789,0.21
14970056,SL01,1,5/23/2023 0:20,338.4391,-22.5329,5.9897,0.9953,77.4588,175.1085,100,27.8145,6.6386,1455.0934,189.6182,-0.0927
14970057,SL01,1,5/23/2023 0:30,251.0764,-25.816,5.4007,0.9909,78.3736,188.8331,100,27.7634,357.6133,1336.1469,190.2039,0.167
14970058,SL01,1,5/23/2023 0:40,157.3162,-32.5904,4.7737,0.9581,78.9756,190.1383,100,27.868,3.5297,1269.702,190.0745,0.6253
14970059,SL01,1,5/23/2023 0:50,229.8756,-33.5154,5.481,0.9863,79.3715,197.9687,100,28.0729,356.0059,1322.568,190.2566,-0.0933
14970060,SL01,1,5/23/2023 1:00,151.8869,-37.0404,4.6707,0.9256,79.686,197.9687,100,28.1034,357.1459,1262.6277,189.3691,0.7953
14970061,SL01,1,5/23/2023 1:10,106.7202,-36.4567,4.1767,0.9215,79.7823,184.1493,100,28.0405,2.6277,1260.0757,189.9379,1.5377
14970218,SL01,1,5/23/2023 1:20,178.2108,-36.6006,5.0423,0.9682,80.0155,192.5,100,28.1223,5.2938,1271.9013,189.9111,0.264
14970219,SL01,1,5/23/2023 1:30,147.6388,-43.8888,4.7997,0.9424,80.325,205.5222,100,28.2532,3.573,1261.4947,189.9935,0.6487
14970220,SL01,1,5/23/2023 1:40,131.1966,-47.4317,4.7217,0.9305,80.5042,213.125,100,28.3111,357.576,1259.9432,189.6466,0.754
14970221,SL01,1,5/23/2023 1:50,64.4236,-49.6446,3.8497,0.7334,80.6324,213.125,100,28.3118,355.7783,1259.9377,189.4512,2.0297
14970222,SL01,1,5/23/2023 2:00,29.0509,-47.0944,3.2253,0.4652,80.711,213.125,100,28.2847,358.3132,1259.9551,189.3806,2.525
14970223,SL01,1,5/23/2023 2:10,30.3122,-44.8106,3.358,0.4967,80.8013,213.125,100,28.3774,356.1321,1259.9863,189.3715,2.4487
14970380,SL01,1,5/23/2023 2:20,54.7977,-41.3088,3.8283,0.7736,80.8889,211.0837,100,28.4089,355.2749,1259.916,189.5987,2.1183
14970381,SL01,1,5/23/2023 2:30,88.8733,-39.3583,4.108,0.8571,81.0064,189.1687,100,28.2491,3.4624,1260.0351,189.182,1.6024
14970382,SL01,1,5/23/2023 2:40,172.8387,-36.1612,4.8553,0.9562,81.3279,199.6875,100,28.2596,359.7638,1270.6453,190.2171,0.5463
14970383,SL01,1,5/23/2023 2:50,99.8747,-38.3856,4.3407,0.9168,81.3591,199.6875,100,28.2837,2.182,1259.9743,189.8749,1.3773
14970384,SL01,1,5/23/2023 3:00,99.9198,-39.6565,4.342,0.8821,81.3301,202.0749,100,28.3676,4.785,1260.0594,189.8356,1.291
14970385,SL01,1,5/23/2023 3:10,125.7502,-39.6008,4.622,0.9348,81.3463,210.1562,100,28.4981,359.7498,1259.8751,189.9112,0.8873
14970542,SL01,1,5/23/2023 3:20,53.0456,-49.1575,3.6513,0.6874,81.2708,210.1562,100,28.4909,2.4893,1260.0475,189.5009,2.1624
14970543,SL01,1,5/23/2023 3:30,51.7794,-52.0133,3.597,0.6414,81.2292,218.8893,100,28.5429,358.5429,1259.9406,189.5641,2.23
14970544,SL01,1,5/23/2023 3:40,39.3334,-58.2365,3.419,0.5437,81.2066,220.8025,100,28.5264,354.8975,1259.9276,189.4145,2.407
14970545,SL01,1,5/23/2023 3:50,43.6695,-52.7804,3.4793,0.6181,81.1976,218.5938,100,28.5423,358.7474,1259.9012,189.8235,2.388
14970546,SL01,1,5/23/2023 4:00,22.6236,-45.9977,3.0153,0.3782,81.2033,218.5938,100,28.5977,6.2105,1259.9262,189.1248,2.6553
14970547,SL01,1,5/23/2023 4:10,0.5858,-19.0077,2.5893,0.3109,81.2464,218.5938,100,28.6761,0.5651,1259.9511,189.3882,2.8197
14970704,SL01,1,5/23/2023 4:20,0.5167,-19.1565,2.5467,0.3263,81.3185,218.5938,100,28.7603,356.8867,1259.9551,188.5468,2.816
14970705,SL01,1,5/23/2023 4:30,5.3974,-29.5365,2.6037,0.3869,81.3375,218.5938,100,28.874,359.3543,1259.9015,189.9595,2.8027
14970706,SL01,1,5/23/2023 4:40,43.4319,-39.641,3.48,0.7044,81.3554,219.78,100,28.9439,5.5731,1259.9718,189.4423,2.3847
14970707,SL01,1,5/23/2023 4:50,48.9195,-50.299,3.661,0.6606,81.3956,225.9375,100,29.0856,0.1846,1259.9562,189.6809,2.2403
14970708,SL01,1,5/23/2023 5:00,43.3851,-50.5246,3.6407,0.6135,81.411,225.9375,100,29.096,358.6616,1259.9099,189.4254,2.2963
14970709,SL01,1,5/23/2023 5:10,6.9247,-32.7188,2.7573,0.3291,81.4144,225.9375,100,29.1275,352.6342,1259.9291,189.4208,2.7513
14970866,SL01,1,5/23/2023 5:20,-4.466,-15.6698,2.4143,0.5453,81.4539,225.9375,100,29.1268,351.0723,1258.2801,189.0233,2.831
14970867,SL01,1,5/23/2023 5:30,-11.4542,-9.1652,2.2163,0.7312,80.8433,225.9375,100,29.1029,343.3549,1239.6857,189.5334,2.9991
14970868,SL01,1,5/23/2023 5:40,-4.1606,-16.3181,2.357,0.5203,79.1264,225.9375,100,29.0969,356.9837,1232.5653,189.0176,2.8307
14970869,SL01,1,5/23/2023 5:50,-1.9744,-13.0942,2.633,0.3364,79.271,225.9375,100,29.1072,357.8488,1259.9638,189.3831,2.8313
14970870,SL01,1,5/23/2023 6:00,-11.3216,-0.6008,1.7443,0.6758,78.6979,225.9375,100,29.0759,348.3971,1084.4497,189.2309,2.896
14970871,SL01,1,5/23/2023 6:10,-10.5473,66.0485,1.304,0.154,74.3781,225.9375,100,29.0323,334.8569,764.0385,189.427,2.8883
14971028,SL01,1,5/23/2023 6:20,-8.6039,69.254,1.6647,0.1234,71.5878,225.9375,100,29.0167,311.2024,615.2404,188.9525,2.7709
14971029,SL01,1,5/23/2023 6:30,-8.8029,69.4758,2.254,0.1226,70.6323,225.9375,100,28.8916,286.7442,75.1453,189.912,35.2356
14971030,SL01,1,5/23/2023 6:40,-8.3191,69.6619,1.979,0.1184,70.5738,225.9375,100,29.0768,300.0853,0.9736,188.499,39.2
14971031,SL01,1,5/23/2023 6:50,-8.995,68.8127,0.7763,0.1292,70.3961,225.9375,100,29.4667,314.8255,0.2187,189.5926,41.2096
14971032,SL01,1,5/23/2023 7:00,-8.3659,68.971,0.9017,0.1205,70.1635,225.9375,100,29.3363,300.2825,-0.0199,188.9797,39.2
14971033,SL01,1,5/23/2023 7:10,-8.3654,68.5023,0.7397,0.1228,69.9109,225.9375,100,29.8114,303.2588,-0.0207,188.8598,39.2
14971190,SL01,1,5/23/2023 7:20,-9.4889,67.4956,0.787,0.1383,69.6611,225.9375,100,30.0721,320.6687,-0.0406,190.4002,42.5084
14971191,SL01,1,5/23/2023 7:30,-8.2792,67.935,1.0383,0.1186,69.4149,225.9375,100,30.06,328.3635,0.3552,189.112,39.2
14971192,SL01,1,5/23/2023 7:40,-9.3126,65.3946,2.9557,0.1391,69.133,206.023,100,29.5861,304.2497,72.6846,189.5127,37.4476
14971193,SL01,1,5/23/2023 7:50,23.31,-47.8571,3.1443,0.3559,69.7991,164.0642,100,29.4008,358.627,1127.9508,189.7712,4.012
14971194,SL01,1,5/23/2023 8:00,34.608,-64.6396,3.1327,0.4723,72.3164,168.5914,100,29.5565,353.7349,1259.4352,188.8889,2.4807
14971195,SL01,1,5/23/2023 8:10,82.1831,-49.0981,3.938,0.7764,74.1114,159.0625,100,29.3876,5.7904,1259.9001,189.5787,1.7857
14971352,SL01,1,5/23/2023 8:20,64.5588,-40.8492,3.5213,0.783,75.5464,168.8901,100,29.4976,2.0191,1260.025,189.4336,2.2084
14971353,SL01,1,5/23/2023 8:30,116.9744,-41.6027,4.2567,0.9083,76.8258,176.4924,100,29.4499,356.5638,1260.0674,189.7048,1.374
14971354,SL01,1,5/23/2023 8:40,145.2063,-43.764,4.576,0.9344,77.8763,172.8125,100,29.5549,3.5203,1263.8135,189.9857,0.952
14971355,SL01,1,5/23/2023 8:50,117.5895,-54.5225,4.3207,0.8633,78.6424,172.8125,100,29.6284,359.5499,1259.8737,190.0663,1.323
14971356,SL01,1,5/23/2023 9:00,147.0665,-59.2696,4.581,0.8865,79.238,168.6697,100,29.6687,355.4671,1264.0496,189.9048,0.8666
14971357,SL01,1,5/23/2023 9:10,101.4694,-50.1806,4.118,0.8332,79.6996,167.8351,100,29.9503,358.7059,1260.0449,190.1561,1.5527
14971514,SL01,1,5/23/2023 9:20,150.7131,-30.4269,4.8263,0.8293,80.0329,171.6579,100,29.879,0.1112,1052.0512,189.3526,14.7006
14971515,SL01,1,5/23/2023 9:30,-0.0315,0.0012,0.048,0.0161,1.5919,0.1976,0,0.6119,0.2948,-0.0026,3.7059,1.1691
14971516,SL01,1,5/23/2023 9:40,0,0,0,0,0,0,0,0,0,0,0,0
14971517,SL01,1,5/23/2023 9:50,0,0,0,0,0,0,0,0,0,0,0,0
14971518,SL01,1,5/23/2023 10:00,0,0,0,0,0,0,0,0,0,0,0,0
14971519,SL01,1,5/23/2023 10:10,0,0,0,0,0,0,0,0,0,0,0,0
14971676,SL01,1,5/23/2023 10:20,0,0,0,0,0,0,0,0,0,0,0,0
14971677,SL01,1,5/23/2023 10:30,0,0,0,0,0,0,0,0,0,0,0,0
14971678,SL01,1,5/23/2023 10:40,0,0,0,0,0,0,0,0,0,0,0,0
14971679,SL01,1,5/23/2023 10:50,0,0,0,0,0,0,0,0,0,0,0,0
14971680,SL01,1,5/23/2023 11:00,0,0,0,0,0,0,0,0,0,0,0,0
14971681,SL01,1,5/23/2023 11:10,0,0,0,0,0,0,0,0,0,0,0,0
14971838,SL01,1,5/23/2023 11:20,0,0,0,0,0,0,0,0,0,0,0,0
14971839,SL01,1,5/23/2023 11:30,0,0,0,0,0,0,0,0,0,0,0,0
14971840,SL01,1,5/23/2023 11:40,0,0,0,0,0,0,0,0,0,0,0,0
14971841,SL01,1,5/23/2023 11:50,0,0,0,0,0,0,0,0,0,0,0,0
14971842,SL01,1,5/23/2023 12:00,0,0,0,0,0,0,0,0,0,0,0,0
14971843,SL01,1,5/23/2023 12:10,0,0,0,0,0,0,0,0,0,0,0,0
14972000,SL01,1,5/23/2023 12:20,0,0,0,0,0,0,0,0,0,0,0,0
14972001,SL01,1,5/23/2023 12:30,0,0,0,0,0,0,0,0,0,0,0,0
14972002,SL01,1,5/23/2023 12:40,0,0,0,0,0,0,0,0,0,0,0,0
14972003,SL01,1,5/23/2023 12:50,0,0,0,0,0,0,0,0,0,0,0,0
14972004,SL01,1,5/23/2023 13:00,0,0,0,0,0,0,0,0,0,0,0,0
14972005,SL01,1,5/23/2023 13:10,0,0,0,0,0,0,0,0,0,0,0,0
14972162,SL01,1,5/23/2023 13:20,0,0,0,0,0,0,0,0,0,0,0,0
14972163,SL01,1,5/23/2023 13:30,0,0,0,0,0,0,0,0,0,0,0,0
14972164,SL01,1,5/23/2023 13:40,0,0,0,0,0,0,0,0,0,0,0,0
14972165,SL01,1,5/23/2023 13:50,0,0,0,0,0,0,0,0,0,0,0,0
14972166,SL01,1,5/23/2023 14:00,0,0,0,0,0,0,0,0,0,0,0,0
14972167,SL01,1,5/23/2023 14:10,0,0,0,0,0,0,0,0,0,0,0,0
14972324,SL01,1,5/23/2023 14:20,0,0,0,0,0,0,0,0,0,0,0,0
14972325,SL01,1,5/23/2023 14:30,0,0,0,0,0,0,0,0,0,0,0,0
14972326,SL01,1,5/23/2023 14:40,0,0,0,0,0,0,0,0,0,0,0,0
14972327,SL01,1,5/23/2023 14:50,0,0,0,0,0,0,0,0,0,0,0,0
14972328,SL01,1,5/23/2023 15:00,0,0,0,0,0,0,0,0,0,0,0,0
14972329,SL01,1,5/23/2023 15:10,0,0,0,0,0,0,0,0,0,0,0,0
14972486,SL01,1,5/23/2023 15:20,0,0,0,0,0,0,0,0,0,0,0,0
14972487,SL01,1,5/23/2023 15:30,0,0,0,0,0,0,0,0,0,0,0,0
14972488,SL01,1,5/23/2023 15:40,0,0,0,0,0,0,0,0,0,0,0,0
14972489,SL01,1,5/23/2023 15:50,0,0,0,0,0,0,0,0,0,0,0,0
14972490,SL01,1,5/23/2023 16:00,0,0,0,0,0,0,0,0,0,0,0,0
14972491,SL01,1,5/23/2023 16:10,0,0,0,0,0,0,0,0,0,0,0,0
14972648,SL01,1,5/23/2023 16:20,0,0,0,0,0,0,0,0,0,0,0,0
14972649,SL01,1,5/23/2023 16:30,0,0,0,0,0,0,0,0,0,0,0,0
14972650,SL01,1,5/23/2023 16:40,0,0,0,0,0,0,0,0,0,0,0,0
14972651,SL01,1,5/23/2023 16:50,0,0,0,0,0,0,0,0,0,0,0,0
14972652,SL01,1,5/23/2023 17:00,0,0,0,0,0,0,0,0,0,0,0,0
14972653,SL01,1,5/23/2023 17:10,0,0,0,0,0,0,0,0,0,0,0,0
14972810,SL01,1,5/23/2023 17:20,0,0,0,0,0,0,0,0,0,0,0,0
14972811,SL01,1,5/23/2023 17:30,0,0,0,0,0,0,0,0,0,0,0,0
14972812,SL01,1,5/23/2023 17:40,0,0,0,0,0,0,0,0,0,0,0,0
14972813,SL01,1,5/23/2023 17:50,58.9597,-4.3831,2.0493,0.325,25.8548,326.1308,0,12.5729,356.2794,475.0945,77.848,1.2792
14972814,SL01,1,5/23/2023 18:00,189.6541,-33.6552,4.7677,0.926,65.9126,261.5131,45.11,30.6014,355.7029,1297.467,190.344,0.8053
14972815,SL01,1,5/23/2023 18:10,95.6869,-36.7485,4.0153,0.8556,68.6407,253.3192,100,30.5261,358.8223,1264.0014,188.9482,1.7484
14972972,SL01,1,5/23/2023 18:20,101.3141,-36.4908,3.891,0.8643,70.5584,257.3271,100,30.4497,5.9181,1260.3078,188.9996,1.788
14972973,SL01,1,5/23/2023 18:30,115.6159,-42.0352,4.3803,0.9155,72.0504,265.8525,100,30.4544,359.3347,1259.8903,189.5247,1.2397
14972974,SL01,1,5/23/2023 18:40,86.6298,-50.4629,3.792,0.8277,73.2127,262.1875,100,30.4403,359.5482,1259.9182,189.7659,1.972
14972975,SL01,1,5/23/2023 18:50,92.5627,-42.5933,4.147,0.8859,74.1583,249.9215,100,30.4173,355.657,1259.9772,189.8039,1.66
14972976,SL01,1,5/23/2023 19:00,56.7696,-42.5508,3.5067,0.7765,74.9593,241.5625,100,30.3571,1.6811,1259.9816,189.564,2.38
14972977,SL01,1,5/23/2023 19:10,61.3362,-36.4481,3.7227,0.8356,75.6443,241.5625,100,30.2938,358.1479,1259.9519,190.1262,2.1997
14973134,SL01,1,5/23/2023 19:20,60.893,-34.2767,3.7313,0.8548,76.2809,239.2756,100,30.2153,355.1783,1259.9997,189.3623,2.214
14973135,SL01,1,5/23/2023 19:30,110.7102,-33.3081,4.305,0.9473,76.886,231.0938,100,30.2075,357.5328,1260.004,189.9719,1.419
14973136,SL01,1,5/23/2023 19:40,68.075,-35.9652,3.7023,0.8549,77.4322,218.4412,100,30.1233,356.2215,1259.9048,189.502,2.1997
14973137,SL01,1,5/23/2023 19:50,43.029,-37.2771,3.373,0.7287,77.8779,217.9687,100,30.0961,1.6897,1260.0134,189.546,2.468
14973138,SL01,1,5/23/2023 20:00,32.6843,-46.596,3.3077,0.5281,78.2664,229.7048,100,30.0605,2.7412,1259.9714,189.6041,2.504
14973139,SL01,1,5/23/2023 20:10,9.5252,-31.8544,2.8643,0.3274,78.6102,230.7812,100,29.9979,353.5521,1259.8389,188.7655,2.7527
14973296,SL01,1,5/23/2023 20:20,-9.4566,-7.5204,2.231,0.7752,78.9266,230.7812,100,29.9578,342.7496,1253.4188,189.3057,2.873
14973297,SL01,1,5/23/2023 20:30,-8.8467,0.8817,1.5927,0.6869,78.2935,230.7812,100,29.9318,351.8546,1102.8135,189.1847,2.8987
14973298,SL01,1,5/23/2023 20:40,-7.1317,68.5365,1.4467,0.101,73.8866,230.7812,100,29.8588,345.4819,787.2322,189.4645,2.8283
14973299,SL01,1,5/23/2023 20:50,-2.1984,5.2929,1.9027,0.4088,70.6647,230.7812,100,29.8724,330.942,956.4558,189.3025,2.834
14973300,SL01,1,5/23/2023 21:00,-1.6936,-2.821,1.686,0.4384,69.0374,230.7812,100,29.8954,338.756,960.8935,188.5056,2.888
14973301,SL01,1,5/23/2023 21:10,-2.0186,7.8054,1.3567,0.3762,67.9415,230.7812,100,30.0165,335.3968,975.6792,189.3804,2.8983
14973458,SL01,1,5/23/2023 21:20,-0.3229,15.2833,2.2607,0.263,67.2849,230.7812,100,29.8825,333.6115,1068.2649,189.3202,2.7657
14973459,SL01,1,5/23/2023 21:30,36.5356,-55.4758,3.2863,0.5522,69.9447,214.1544,100,29.8873,357.6917,1259.987,189.9555,2.5377
14973460,SL01,1,5/23/2023 21:40,37.8731,-35.3169,3.3177,0.6816,72.5296,211.8673,100,29.843,7.2682,1259.9367,189.3105,2.4817
14973461,SL01,1,5/23/2023 21:50,44.6556,-35.2733,3.57,0.7618,74.2334,218.2812,100,29.8351,4.1235,1259.9671,189.3826,2.3517
14973462,SL01,1,5/23/2023 22:00,34.5135,-35.2479,3.3683,0.6294,75.5046,228.9508,100,29.8591,3.7704,1259.907,190.0608,2.4787
14973463,SL01,1,5/23/2023 22:10,30.863,-35.9356,3.4187,0.6335,76.4581,231.25,100,29.9038,355.2904,1259.987,189.1498,2.4663
14973620,SL01,1,5/23/2023 22:20,23.4312,-44.5233,3.2533,0.4597,77.2431,231.25,100,29.9629,355.4407,1259.9424,190.0956,2.5587
14973621,SL01,1,5/23/2023 22:30,12.2426,-41.0519,3.021,0.3274,77.8787,231.25,100,29.8399,353.5604,1259.974,189.2826,2.6727
14973622,SL01,1,5/23/2023 22:40,8.5212,-32.581,2.9083,0.297,78.4416,231.25,100,29.7221,358.5651,1259.9414,189.5735,2.7253
14973623,SL01,1,5/23/2023 22:50,4.4223,-28.7365,2.4743,0.597,78.7468,227.0236,100,29.7346,359.7549,1216.6713,189.053,2.7193
14973624,SL01,1,5/23/2023 23:00,-9.1853,-0.5377,1.755,0.6421,75.3104,224.2188,100,29.6852,351.3469,991.5152,189.5843,2.8883
14973625,SL01,1,5/23/2023 23:10,-8.7137,68.5121,0.9407,0.1243,71.596,224.2188,100,29.5633,356.2945,667.2486,188.7132,2.8943
14973782,SL01,1,5/23/2023 23:20,-8.2753,69.5598,1.5213,0.1179,69.9486,224.2188,100,29.408,24.727,644.4812,189.382,3.6147
14973783,SL01,1,5/23/2023 23:30,-8.3711,70.2344,1.361,0.1193,69.2112,224.2188,100,29.3299,12.5204,82.0216,189.3316,36.9194
14973784,SL01,1,5/23/2023 23:40,-8.1051,69.7996,1.4607,0.1153,69.0155,224.2188,100,29.3584,356.6395,82.3566,188.4219,37.546
14973785,SL01,1,5/23/2023 23:50,-8.169,70.6825,1.422,0.1124,68.7133,224.2188,100,29.4151,344.4696,81.938,189.8564,37.4207
14973786,SL01,1,5/24/2023 0:00,-8.0211,69.9092,0.9367,0.1133,68.4761,224.2188,100,29.3715,336.215,39.2712,188.6908,39.2
14973787,SL01,1,5/24/2023 0:10,-8.0465,69.4508,2.2603,0.1155,68.2096,224.2188,100,29.5647,325.5868,99.8162,188.39,36.1883
14973944,SL01,1,5/24/2023 0:20,2.3874,-7.6952,3.1573,0.2588,68.5839,196.3789,100,29.6774,5.7565,1013.1446,189.8793,6.995
14973945,SL01,1,5/24/2023 0:30,14.7586,-47.2773,3.1083,0.3148,71.3092,216.1981,100,29.6857,4.5061,1259.9041,189.5488,2.6373
14973946,SL01,1,5/24/2023 0:40,-10.5573,31.4467,1.349,0.4238,71.2035,223.75,100,29.4467,358.5102,944.8108,188.8854,2.8963
14973947,SL01,1,5/24/2023 0:50,-6.9072,1.6796,2.032,0.593,67.7203,223.75,100,29.3771,343.8045,996.4323,189.1526,2.81
14973948,SL01,1,5/24/2023 1:00,-7.1129,46.1069,1.363,0.2843,65.6773,223.75,100,29.018,322.4927,697.5336,189.4252,5.736
14973949,SL01,1,5/24/2023 1:10,-8.099,68.6631,0.9047,0.1149,65.1953,223.75,100,29.0074,299.3961,9.7954,189.5327,38.9708
14974106,SL01,1,5/24/2023 1:20,-8.1515,69.135,0.5183,0.1209,65.1401,223.75,100,29.0356,28.3934,-0.1162,188.4732,40.4072
14974107,SL01,1,5/24/2023 1:30,-8.0588,69.7512,1.4363,0.1122,64.994,223.75,100,28.8375,97.2187,-2.0537,189.7043,86
14974108,SL01,1,5/24/2023 1:40,-8.3773,69.769,0.7987,0.118,64.8378,223.75,100,29.0708,76.2413,0.0615,189.2552,41.8128
14974109,SL01,1,5/24/2023 1:50,-7.9839,69.9131,1.3107,0.1146,64.6543,223.75,100,28.9904,73.1307,-0.0547,188.8748,39.2
14974110,SL01,1,5/24/2023 2:00,-8.162,69.5579,0.9547,0.1144,64.4835,223.75,100,28.9436,104.4062,-0.0239,189.028,78.2504
14974111,SL01,1,5/24/2023 2:10,-8.2766,69.476,0.3067,0.1171,64.3053,223.75,100,29.0987,60.9529,-0.0225,189.4449,45.7785
14974270,SL01,1,5/24/2023 2:20,-7.9004,70.0596,0.5823,0.1103,64.1167,223.75,100,29.1602,340.9493,0.0072,188.4128,39.2
14974271,SL01,1,5/24/2023 2:30,-7.8566,70.1362,1.2853,0.1102,63.9289,223.75,100,29.1211,289.4436,2.326,188.7333,39.2
14974272,SL01,1,5/24/2023 2:40,-7.9818,70.2642,2.222,0.1105,63.7471,223.75,100,29.1703,300.7213,8.9257,189.2893,39.2
14974273,SL01,1,5/24/2023 2:50,-8.1677,70.4567,1.8917,0.1131,63.5129,223.75,100,29.107,314.987,62.3822,188.9056,38.7713
14974274,SL01,1,5/24/2023 3:00,-8.1624,70.3108,1.905,0.1134,63.2471,223.75,100,29.0924,348.762,99.02,189.0386,36.2707
14974275,SL01,1,5/24/2023 3:10,-8.1856,69.1377,1.5537,0.1201,62.9895,223.75,100,29.0932,351.7268,70.7322,189.5219,38.345
14974432,SL01,1,5/24/2023 3:20,-8.0732,68.8542,1.2327,0.1116,62.7444,223.75,100,29.0365,353.0431,42.2059,189.0956,38.989
14974433,SL01,1,5/24/2023 3:30,-7.9498,68.4471,1.3913,0.1172,62.5568,223.75,100,28.7657,79.9357,-0.0232,188.6511,39.2
14974434,SL01,1,5/24/2023 3:40,-7.8724,68.7946,1.1007,0.1124,62.371,223.75,100,28.919,48.2429,8.0281,188.5827,39.2
14974435,SL01,1,5/24/2023 3:50,-8.0238,68.6658,1.665,0.1152,62.1713,223.75,100,29.2828,340.5938,45.3136,188.8882,39.1143
14974436,SL01,1,5/24/2023 4:00,-8.0732,68.6469,2.1597,0.1175,61.9403,223.75,100,29.3256,307.5182,41.0027,188.8184,39.0737
14974437,SL01,1,5/24/2023 4:10,-8.0535,68.739,1.6863,0.1155,61.7386,223.75,100,29.1299,321.3292,25.7314,189.5591,39.2
14974593,SL01,1,5/24/2023 4:20,-7.9721,68.4502,0.768,0.1141,61.5491,223.75,100,28.9604,44.2956,5.5026,189.2279,39.2
14974594,SL01,1,5/24/2023 4:30,-8.5483,67.4221,0.405,0.1258,61.3565,223.75,100,28.9753,61.091,-0.4483,188.7651,41.5507
14974595,SL01,1,5/24/2023 4:40,-7.8978,68.4579,0.5273,0.1136,61.1726,223.75,100,29.0373,3.1545,-0.0102,189.0595,39.2
14974596,SL01,1,5/24/2023 4:50,-8.2373,68.4169,1.036,0.1185,60.9938,223.75,100,28.7085,169.0673,-5.9346,188.8157,83.2993
14974597,SL01,1,5/24/2023 5:00,-8.0657,68.1123,0.857,0.1186,60.803,223.75,100,28.8141,198.1511,-4.8259,189.1655,86
14974598,SL01,1,5/24/2023 5:10,-7.9621,67.7021,1.41,0.1195,60.6296,223.75,100,28.6707,185.4182,-0.3306,188.2657,86
14974757,SL01,1,5/24/2023 5:20,-8.2876,67.4315,0.961,0.1236,60.4391,223.75,100,28.7935,220.2109,-0.0225,189.864,83.3146
